hid,puid,forename,middlenm,last_name,names,province,district,sector,cellule,village,month,year,age,HoH,marstat,marstatdesc,relationship,sex,telephone,lat,long,full_loc,Eaid,Dsid
115,TAG286724411,MBONEKO,,UWIZEYE,MBONEKO  UWIZEYE,KIGALI,NYARUGENGE,KANYINYA,TABA,NGENDO,,2006,16,INNOCENT TWAHIRWA,6,NEVER MARRIED,13,M,7279448357,-1.934995963,30.0156425,RWANDA NYARUGENGE KANYINYA TABA NGENDO,TABANGENDO,NYARUGENGEKANYINYA
116,TAW443852821,RAYMOND,,BERTIN,RAYMOND  BERTIN,SOUTH,NYANZA,KIBILIZI,RWOTSO,SARUHEMBE,1,,49,PRUDENCE STRATON,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,11,M,,-2.386480395,29.88868119,RWANDA NYANZA KIBILIZI RWOTSO SARUHEMBE,RWOTSOSARUHEMBE,NYANZAKIBILIZI
116,TBC653440977,ALEXANDRE,,GANZA,ALEXANDRE  GANZA,SOUTH,NYANZA,KIBILIZI,RWOTSO,SARUHEMBE,,1981,41,PRUDENCE STRATON,4,DIVORCED,11,M,,-2.386480395,29.88868119,RWANDA NYANZA KIBILIZI RWOTSO SARUHEMBE,RWOTSOSARUHEMBE,NYANZAKIBILIZI
116,TFV491302795,PRUDENCE,,STRATON,PRUDENCE  STRATON,SOUTH,NYANZA,KIBILIZI,RWOTSO,SARUHEMBE,,1967,56,PRUDENCE STRATON,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,7,M,,-2.386480395,29.88868119,RWANDA NYANZA KIBILIZI RWOTSO SARUHEMBE,RWOTSOSARUHEMBE,NYANZAKIBILIZI
117,THL452038804,NTIBAZRIKANA-MISAGO,,RUTAYISIRE,NTIBAZRIKANA-MISAGO  RUTAYISIRE,EAST,NYAGATARE,MIMURI,BIBARE,URUTAMBI,11,2020,25,MUGABO KAYIRANGA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,2,M,4331867615,-1.447353925,30.25254648,RWANDA NYAGATARE MIMURI BIBARE URUTAMBI,BIBAREURUTAMBI,NYAGATAREMIMURI
117,TJX393272988,FAUSTINO,,NAHIMANA,FAUSTINO  NAHIMANA,EAST,NYAGATARE,MIMURI,BIBARE,URUTAMBI,3,1974,55,MUGABO KAYIRANGA,6,NEVER MARRIED,3,M,4331867615,-1.447353925,30.25254648,RWANDA NYAGATARE MIMURI BIBARE URUTAMBI,BIBAREURUTAMBI,NYAGATAREMIMURI
117,TKK707668306,MUGABO,,KAYIRANGA,MUGABO  KAYIRANGA,EAST,NYAGATARE,MIMURI,BIBARE,URUTAMBI,8,1921,101,MUGABO KAYIRANGA,7,WIDOWED,12,M,4331867615,-1.447353925,30.25254648,RWANDA NYAGATARE MIMURI BIBARE URUTAMBI,BIBAREURUTAMBI,NYAGATAREMIMURI
117,TKM817842398,PIERR,DANIS,MOSES,PIERR DANIS MOSES,EAST,NYAGATARE,MIMURI,BIBARE,URUTAMBI,12,2007,57,MUGABO KAYIRANGA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,,M,4331867615,-1.447353925,30.25254648,RWANDA NYAGATARE MIMURI BIBARE URUTAMBI,BIBAREURUTAMBI,NYAGATAREMIMURI
117,TPR582499973,CARINE,,MUHOZA,CARINE  MUHOZA,EAST,NYAGATARE,MIMURI,BIBARE,URUTAMBI,,,64,MUGABO KAYIRANGA,,,12,F,4331867615,-1.447353925,30.25254648,RWANDA NYAGATARE MIMURI BIBARE URUTAMBI,BIBAREURUTAMBI,NYAGATAREMIMURI
119,TWB196085904,ILDEPHONSE,,,ILDEPHONSE  ,EAST,KIREHE,KIREHE,RWESERO,BENGAZI,1,1973,49,JEAN PAUL KAGABO,3,LIVE IN A POLYGAMOUS UNION,7,M,6045461494,-1.789730378,30.17994989,RWANDA KIREHE KIREHE RWESERO BENGAZI,RWESEROBENGAZI,KIREHEKIREHE
119,TXL156862997,RUZIGANA,BENIT,NZEYIMANA,RUZIGANA BENIT NZEYIMANA,EAST,KIREHE,KIREHE,RWESERO,BENGAZI,,1975,47,JEAN PAUL KAGABO,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,1,M,6045461494,-1.789730378,30.17994989,RWANDA KIREHE KIREHE RWESERO BENGAZI,RWESEROBENGAZI,KIREHEKIREHE
119,TYK263048021,,,MUSONI,  MUSONI,EAST,KIREHE,KIREHE,RWESERO,BENGAZI,7,1990,32,JEAN PAUL KAGABO,6,NEVER MARRIED,7,F,6045461494,-1.789730378,30.17994989,RWANDA KIREHE KIREHE RWESERO BENGAZI,RWESEROBENGAZI,KIREHEKIREHE
119,U1J324495274,JEAN,PAUL,KAGABO,JEAN PAUL KAGABO,EAST,KIREHE,KIREHE,RWESERO,BENGAZI,6,1968,54,JEAN PAUL KAGABO,,,,M,6045461494,-1.789730378,30.17994989,RWANDA KIREHE KIREHE RWESERO BENGAZI,RWESEROBENGAZI,KIREHEKIREHE
120,U3Y061785783,VALENS,,TETA,VALENS  TETA,WEST,RUTSIRO,BONEZA,BUSHAKA,GASEKE,8,1958,64,UWIMBABAZI UWIMANA,7,WIDOWED,5,M,3928375767,-1.758079209,29.54691715,RWANDA RUTSIRO BONEZA BUSHAKA GASEKE,BUSHAKAGASEKE,RUTSIROBONEZA
120,U6N845881823,UWIMBABAZI,,UWIMANA,UWIMBABAZI  UWIMANA,WEST,RUTSIRO,BONEZA,BUSHAKA,GASEKE,3,1931,67,UWIMBABAZI UWIMANA,6,NEVER MARRIED,6,F,3928375767,-1.758079209,29.54691715,RWANDA RUTSIRO BONEZA BUSHAKA GASEKE,BUSHAKAGASEKE,RUTSIROBONEZA
121,U8O137386746,ELIJAH,,SAIDIEA,ELIJAH  SAIDIEA,KIGALI,KICUKIRO,NYARUGUNGA,RWIMBOGO,NYANDUNGU,9,,20,ELIJAH SAIDI,5,SEPARATED,4,M,6047102411,-1.956612912,30.14290231,RWANDA KICUKIRO NYARUGUNGA RWIMBOGO NYANDUNGU,RWIMBOGONYANDUNGU,KICUKIRONYARUGUNGA
121,U8O137386746,ELIJAH,,SAIDI,ELIJAH  SAIDI,WEST,RUTSIRO,BONEZA,KABIHOGO,BWERAMANA,9,2002,20,ELIJAH SAIDI,5,SEPARATED,4,M,6047102411,-1.758079209,29.54691715,RWANDA RUTSIRO BONEZA KABIHOGO BWERAMANA,KABIHOGOBWERAMANA,RUTSIROBONEZA
121,UBS444160981,MUKOBWAJANA,,EMANUEL,MUKOBWAJANA  EMANUEL,KIGALI,KICUKIRO,NYARUGUNGA,RWIMBOGO,NYANDUNGU,7,2002,19,ELIJAH SAIDI,4,DIVORCED,7,F,6047102410,-1.956612912,30.14290231,RWANDA KICUKIRO NYARUGUNGA RWIMBOGO NYANDUNGU,RWIMBOGONYANDUNGU,KICUKIRONYARUGUNGA
122,UK1724976801,KAGABO,,ROBERT,KAGABO  ROBERT,WEST,RUSIZI,MUGANZA,CYARUKARA,GISOZI,8,1951,38,MOISE TURAHIRWA EMMANUEL,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,4,M,6047102410,-2.67109144,29.85697748,RWANDA RUSIZI MUGANZA CYARUKARA GISOZI,CYARUKARAGISOZI,RUSIZIMUGANZA
122,UK8776234289,MOISE,TURAHIRWA,EMMANUEL,MOISE TURAHIRWA EMMANUEL,WEST,RUSIZI,MUGANZA,CYARUKARA,GISOZI,5,1938,91,MOISE TURAHIRWA EMMANUEL,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,9,M,9978902379,-2.67109144,29.85697748,RWANDA RUSIZI MUGANZA CYARUKARA GISOZI,CYARUKARAGISOZI,RUSIZIMUGANZA
122,UMI605636413,DOMINICK,,HODARI,DOMINICK  HODARI,WEST,RUSIZI,MUGANZA,CYARUKARA,GISOZI,,,58,MOISE TURAHIRWA EMMANUEL,3,LIVE IN A POLYGAMOUS UNION,9,M,9978902379,-2.67109144,29.85697748,RWANDA RUSIZI MUGANZA CYARUKARA GISOZI,CYARUKARAGISOZI,RUSIZIMUGANZA
123,UOH194282598,FREDY,BOB,NIYONSENGA,FREDY BOB NIYONSENGA,SOUTH,NYANZA,MUKINGO,GATAGARA,NYAMUKO,12,2005,17,MULEKATETE KAMBANDA,6,NEVER MARRIED,,M,9534392387,-2.294820709,29.74560146,RWANDA NYANZA MUKINGO GATAGARA NYAMUKO,GATAGARANYAMUKO,NYANZAMUKINGO
123,UOY942153558,PROSPER,,MUKASA,PROSPER  MUKASA,SOUTH,NYANZA,MUKINGO,GATAGARA,NYAMUKO,12,1955,37,MULEKATETE KAMBANDA,5,SEPARATED,4,M,9534392387,-2.294820709,29.74560146,RWANDA NYANZA MUKINGO GATAGARA NYAMUKO,GATAGARANYAMUKO,NYANZAMUKINGO
123,UU4607919610,MULEKATETE,,KAMBANDA,MULEKATETE  KAMBANDA,SOUTH,NYANZA,MUKINGO,GATAGARA,NYAMUKO,,1949,74,MULEKATETE KAMBANDA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,7,F,9534392387,-2.294820709,29.74560146,RWANDA NYANZA MUKINGO GATAGARA NYAMUKO,GATAGARANYAMUKO,NYANZAMUKINGO
124,UV7677325357,NADINE,,HITIMANA,NADINE  HITIMANA,SOUTH,RUHANGO,BYIMANA,MUHORORO,BUKOMERO,1,1936,86,NADINE HITIMANA,7,WIDOWED,12,F,1865430883,-2.152388111,29.75270626,RWANDA RUHANGO BYIMANA MUHORORO BUKOMERO,MUHOROROBUKOMERO,RUHANGOBYIMANA
124,UV7677325357,NADINE,,HITIMANA,NADINE  HITIMANA,WEST,RUTSIRO,MUKURA,KAGANO,TUMBA,1,1936,86,NADINE HITIMANA,7,WIDOWED,12,,1865430883,-1.876723091,29.349804,RWANDA RUTSIRO MUKURA KAGANO TUMBA,KAGANOTUMBA,RUTSIROMUKURA
124,UXI140124518,ALAIN,,UMUTESI,ALAIN  UMUTESI,SOUTH,RUHANGO,BYIMANA,MUHORORO,BUKOMERO,11,,20,NADINE HITIMANA,6,NEVER MARRIED,10,M,1865430883,-2.152388111,29.75270626,RWANDA RUHANGO BYIMANA MUHORORO BUKOMERO,MUHOROROBUKOMERO,RUHANGOBYIMANA
125,V4E363719696,PATIENT,,GATERA,PATIENT  GATERA,NORTH,BURERA,BUNGWE,BUNGWE,GAKERI,8,,80,PATIENT GATERA,4,DIVORCED,12,M,,-1.522754564,29.96224569,RWANDA BURERA BUNGWE BUNGWE GAKERI,BUNGWEGAKERI,BURERABUNGWE
125,V6Q210501692,RUSANGANWA,,BUTER,RUSANGANWA  BUTER,NORTH,BURERA,BUNGWE,BUNGWE,GAKERI,,,45,PATIENT GATERA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,,M,,-1.522754564,29.96224569,RWANDA BURERA BUNGWE BUNGWE GAKERI,BUNGWEGAKERI,BURERABUNGWE
125,VBX991688484,JACK,,NDAYAMBAJE,JACK  NDAYAMBAJE,NORTH,BURERA,BUNGWE,BUNGWE,GAKERI,8,2001,21,PATIENT GATERA,7,WIDOWED,12,F,,-1.522754564,29.96224569,RWANDA BURERA BUNGWE BUNGWE GAKERI,BUNGWEGAKERI,BURERABUNGWE
126,VDF830958173,FRANCK,,ERIC,FRANCK  ERIC,KIGALI,GASABO,NDERA,RUDASHYA,KACYINYAGA,12,,32,UWASE INGABIRE,7,WIDOWED,3,M,4547667091,-1.915431012,30.06971633,RWANDA GASABO NDERA RUDASHYA KACYINYAGA,RUDASHYAKACYINYAGA,GASABONDERA
126,VEJ207994397,UWASE,,INGABIRE,UWASE  INGABIRE,KIGALI,GASABO,NDERA,RUDASHYA,KACYINYAGA,2,1985,37,UWASE INGABIRE,,,12,F,4547667091,-1.915431012,30.06971633,RWANDA GASABO NDERA RUDASHYA KACYINYAGA,RUDASHYAKACYINYAGA,GASABONDERA
127,VNE464708670,BENNY,ALPHONSE,HATUNGIMANA,BENNY ALPHONSE HATUNGIMANA,EAST,NGOMA,MUGESERA,MUGATARE,KUMUNINI,,1978,44,DAVID KAZUNGU,4,DIVORCED,2,M,,-1.282430824,30.34092468,RWANDA NGOMA MUGESERA MUGATARE KUMUNINI,MUGATAREKUMUNINI,NGOMAMUGESERA
127,VOY410550152,DAVID,,,DAVID  ,EAST,NGOMA,MUGESERA,MUGATARE,KUMUNINI,11,1974,48,DAVID KAZUNGU,,,1,M,3544073850,-1.282430824,30.34092468,RWANDA NGOMA MUGESERA MUGATARE KUMUNINI,MUGATAREKUMUNINI,NGOMAMUGESERA
127,VP1709587617,FABIEN,,HABINEZA,FABIEN  HABINEZA,EAST,NGOMA,MUGESERA,MUGATARE,KUMUNINI,2,2007,15,DAVID KAZUNGU,6,NEVER MARRIED,,M,3544073850,-1.282430824,30.34092468,RWANDA NGOMA MUGESERA MUGATARE KUMUNINI,MUGATAREKUMUNINI,NGOMAMUGESERA
128,VP4196719141,FRANCOIS,REGIS,MBABAZI,FRANCOIS REGIS MBABAZI,WEST,RUTSIRO,GIHANGO,MATABA,KAMUTAMBIRO,5,1975,46,FRANCOIS REGIS MBABAZI,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,13,M,1941369417,-1.767979943,29.39563344,RWANDA RUTSIRO GIHANGO MATABA KAMUTAMBIRO,MATABAKAMUTAMBIRO,RUTSIROGIHANGO
128,VQS035668999,JOHNY,JACKSON,MURENZI,JOHNY JACKSON MURENZI,WEST,RUTSIRO,GIHANGO,MATABA,KAMUTAMBIRO,,,32,FRANCOIS REGIS MBABAZI,6,NEVER MARRIED,7,M,1941369417,-1.767979943,29.39563344,RWANDA RUTSIRO GIHANGO MATABA KAMUTAMBIRO,MATABAKAMUTAMBIRO,RUTSIROGIHANGO
129,VSG943673960,DEMETRIOUS,,BYIRINGIRO,DEMETRIOUS  BYIRINGIRO,WEST,RUSIZI,MUGANZA,CYARUKARA,GISOZI,11,1980,42,DEMETRIOUS CELESTIN,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,13,M,6479500165,-2.67109144,29.85697748,RWANDA RUSIZI MUGANZA CYARUKARA GISOZI,CYARUKARAGISOZI,RUSIZIMUGANZA
129,VV9851331001,DEMETRIOUS,,CELESTIN,DEMETRIOUS  CELESTIN,WEST,RUBAVU,GISENYI,UMUGANDA,UMUNYINYA,4,1954,68,DEMETRIOUS CELESTIN,3,LIVE IN A POLYGAMOUS UNION,4,M,6479500165,-2.270923366,30.0073508,RWANDA RUBAVU GISENYI UMUGANDA UMUNYINYA,UMUGANDAUMUNYINYA,RUBAVUGISENYI
129,VV9851331001,DEMETRIOUS,,CELESTIN,DEMETRIOUS  CELESTIN,WEST,RUSIZI,MUGANZA,CYARUKARA,GISOZI,4,1954,68,DEMETRIOUS CELESTIN,3,LIVE IN A POLYGAMOUS UNION,4,M,6479500165,-2.67109144,29.85697748,RWANDA RUSIZI MUGANZA CYARUKARA GISOZI,CYARUKARAGISOZI,RUSIZIMUGANZA
129,VVF911261402,TUYISHIME,,ERNEST,TUYISHIME  ERNEST,NORTH,GICUMBI,RUVUNE,REBERO,RWABUREGEYA,3,1988,34,DEMETRIOUS CELESTIN,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,11,M,6479500165,-1.568800233,30.11566288,RWANDA GICUMBI RUVUNE REBERO RWABUREGEYA,REBERORWABUREGEYA,GICUMBIRUVUNE
129,VVF911261402,TUYISHIME,,,TUYISHIME  ,WEST,RUSIZI,MUGANZA,CYARUKARA,GISOZI,,1988,34,DEMETRIOUS CELESTIN,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,11,M,6479500165,-2.67109144,29.85697748,RWANDA RUSIZI MUGANZA CYARUKARA GISOZI,CYARUKARAGISOZI,RUSIZIMUGANZA
130,W1N968871690,,,NIYONKURU,  NIYONKURU,SOUTH,RUHANGO,BYIMANA,NTENYO,NGANDO,8,,66,SYLVESTRE PASCAL,7,WIDOWED,8,M,1356458487,-2.149793562,29.75680467,RWANDA RUHANGO BYIMANA NTENYO NGANDO,NTENYONGANDO,RUHANGOBYIMANA
130,W6O202133234,VESTINE,,NGABO,VESTINE  NGABO,SOUTH,RUHANGO,BYIMANA,NTENYO,NGANDO,1,1949,73,SYLVESTRE PASCAL,5,SEPARATED,5,F,1356458487,-2.149793562,29.75680467,RWANDA RUHANGO BYIMANA NTENYO NGANDO,NTENYONGANDO,RUHANGOBYIMANA
130,W89771391214,ANGE,,DIEUDONN,ANGE  DIEUDONN,SOUTH,RUHANGO,BYIMANA,NTENYO,NGANDO,11,1995,27,SYLVESTRE PASCAL,4,DIVORCED,11,M,1356458487,-2.149793562,29.75680467,RWANDA RUHANGO BYIMANA NTENYO NGANDO,NTENYONGANDO,RUHANGOBYIMANA
130,WAJ050132329,SYLVESTRE,,PASCAL,SYLVESTRE  PASCAL,SOUTH,RUHANGO,BYIMANA,NTENYO,NGANDO,8,1926,96,SYLVESTRE PASCAL,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,1,M,1356458487,-2.149793562,29.75680467,RWANDA RUHANGO BYIMANA NTENYO NGANDO,NTENYONGANDO,RUHANGOBYIMANA
130,WB6491964397,AIME,GILBERT,SEBERA,AIME GILBERT SEBERA,SOUTH,RUHANGO,BYIMANA,NTENYO,NGANDO,5,2010,12,SYLVESTRE PASCAL,6,NEVER MARRIED,,M,1356458487,-2.149793562,29.75680467,RWANDA RUHANGO BYIMANA NTENYO NGANDO,NTENYONGANDO,RUHANGOBYIMANA
131,WEO338741039,UWAWE,,VIANNEY,UWAWE  VIANNEY,NORTH,GICUMBI,RUTARE,MUNANIRA,MATABA,4,1928,94,UWAWE VIANNEY,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,13,M,,-1.725193553,30.17073149,RWANDA GICUMBI RUTARE MUNANIRA MATABA,MUNANIRAMATABA,GICUMBIRUTARE
131,WEO383238804,HAKIM,,MUREKATETE,HAKIM  MUREKATETE,NORTH,GICUMBI,RUTARE,MUNANIRA,MATABA,,1938,84,UWAWE VIANNEY,4,DIVORCED,10,M,,-1.725193553,30.17073149,RWANDA GICUMBI RUTARE MUNANIRA MATABA,MUNANIRAMATABA,GICUMBIRUTARE
131,WEZ937147223,MUZIRANENGE,AMIDA,MUTESI,MUZIRANENGE AMIDA MUTESI,NORTH,GICUMBI,RUTARE,MUNANIRA,MATABA,,1990,32,UWAWE VIANNEY,4,DIVORCED,8,F,,-1.725193553,30.17073149,RWANDA GICUMBI RUTARE MUNANIRA MATABA,MUNANIRAMATABA,GICUMBIRUTARE
131,WID487799536,,PIERRE,MUSHIMIYIMANA, PIERRE MUSHIMIYIMANA,NORTH,GICUMBI,RUTARE,MUNANIRA,MATABA,,,4,UWAWE VIANNEY,6,NEVER MARRIED,7,M,,-1.725193553,30.17073149,RWANDA GICUMBI RUTARE MUNANIRA MATABA,MUNANIRAMATABA,GICUMBIRUTARE
132,WIU331504225,DEDAN,,,DEDAN  ,NORTH,GAKENKE,RUSASA,GATABA,KEBERO,2,1957,65,MUHUZA CLEMENT MULINDA,5,SEPARATED,10,M,2601462082,-1.383041019,30.07927048,RWANDA GAKENKE RUSASA GATABA KEBERO,GATABAKEBERO,GAKENKERUSASA
132,WIX704378775,MUHUZA,CLEMENT,MULINDA,MUHUZA CLEMENT MULINDA,NORTH,GAKENKE,RUSASA,GATABA,KEBERO,,1934,94,MUHUZA CLEMENT MULINDA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,3,M,2601462082,-1.383041019,30.07927048,RWANDA GAKENKE RUSASA GATABA KEBERO,GATABAKEBERO,GAKENKERUSASA
132,WJO341716797,CALEB,,UMULISA,CALEB  UMULISA,NORTH,GAKENKE,RUSASA,GATABA,KEBERO,8,1977,48,MUHUZA CLEMENT MULINDA,5,SEPARATED,5,M,2601462082,-1.383041019,30.07927048,RWANDA GAKENKE RUSASA GATABA KEBERO,GATABAKEBERO,GAKENKERUSASA
132,WK6728563159,MUGABO,,NIYIBIZI,MUGABO  NIYIBIZI,NORTH,GAKENKE,RUSASA,GATABA,KEBERO,5,1939,83,MUHUZA CLEMENT MULINDA,3,LIVE IN A POLYGAMOUS UNION,1,M,2601462082,-1.383041019,30.07927048,RWANDA GAKENKE RUSASA GATABA KEBERO,GATABAKEBERO,GAKENKERUSASA
132,WKG844510118,RUTH,,MUSABYIMANA,RUTH  MUSABYIMANA,NORTH,GAKENKE,RUSASA,GATABA,KEBERO,,1965,91,MUHUZA CLEMENT MULINDA,3,LIVE IN A POLYGAMOUS UNION,12,F,2601462082,-1.383041019,30.07927048,RWANDA GAKENKE RUSASA GATABA KEBERO,GATABAKEBERO,GAKENKERUSASA
132,WKG844510118,RUTH,,MUSABYIMANA,RUTH  MUSABYIMANA,NORTH,GAKENKE,RUSASA,KAMONYI,GITWE,7,1931,91,MUHUZA CLEMENT MULINDA,3,LIVE IN A POLYGAMOUS UNION,12,F,2601462082,-2.060430422,29.91706434,RWANDA GAKENKE RUSASA KAMONYI GITWE,KAMONYIGITWE,GAKENKERUSASA
133,WNO375613571,MUGISHA,,BYAMUNGU,MUGISHA  BYAMUNGU,KIGALI,GASABO,NDERA,RUDASHYA,KAMAHORO,2,1984,38,FRANCOIS ASIIMWE,4,DIVORCED,,F,4597299086,-1.915431012,30.06971633,RWANDA GASABO NDERA RUDASHYA KAMAHORO,RUDASHYAKAMAHORO,GASABONDERA
133,WOY842262255,FRANCOIS,,ASIIMWE,FRANCOIS  ASIIMWE,KIGALI,GASABO,NDERA,RUDASHYA,KAMAHORO,4,1931,91,FRANCOIS ASIIMWE,,,10,M,4597299086,-1.915431012,30.06971633,RWANDA GASABO NDERA RUDASHYA KAMAHORO,RUDASHYAKAMAHORO,GASABONDERA
134,WRN893966383,JOSIANE,,MUNEZERO,JOSIANE  MUNEZERO,EAST,KIREHE,KIREHE,RWESERO,BENGAZI,8,1954,68,JOSIANE MUNEZERO,,,8,F,2756003718,-1.789730378,30.17994989,RWANDA KIREHE KIREHE RWESERO BENGAZI,RWESEROBENGAZI,KIREHEKIREHE
134,WSE020713696,JOSUE,,GATARAYIHA,JOSUE  GATARAYIHA,EAST,KIREHE,KIREHE,RWESERO,BENGAZI,4,1990,32,JOSIANE MUNEZERO,5,SEPARATED,2,M,2756003718,-1.789730378,30.17994989,RWANDA KIREHE KIREHE RWESERO BENGAZI,RWESEROBENGAZI,KIREHEKIREHE
135,WUE523472017,VEDASTE,LIONCEAU,TUYISHIMIRE,VEDASTE LIONCEAU TUYISHIMIRE,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,5,1973,49,BETTY HABINEZA,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,8,M,9624113972,-2.191809,29.9031356,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
135,WVK241034945,BELLYOFF,,CLAUDE,BELLYOFF  CLAUDE,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,,1995,27,BETTY HABINEZA,4,DIVORCED,7,,9624113972,-2.191809,29.9031356,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
135,WXN387878231,AUGUSTIN,,STEVEN,AUGUSTIN  STEVEN,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,12,2003,19,BETTY HABINEZA,4,DIVORCED,,M,9624113972,-2.191809,29.9031356,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
135,X2H545428668,BETTY,,HABINEZA,BETTY  HABINEZA,SOUTH,RUHANGO,KINAZI,BURIMA,MIRAMBI,11,1927,95,BETTY HABINEZA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,11,F,9624113972,-2.191809,29.9031356,RWANDA RUHANGO KINAZI BURIMA MIRAMBI,BURIMAMIRAMBI,RUHANGOKINAZI
136,XDC394071831,CHARITY,,KARANGWA,CHARITY  KARANGWA,WEST,NGORORERO,NYANGE,GASEKE,DUTWE,2,1930,92,SCHIPHRA TUYISENGE,,,3,F,,-2.052755305,29.60015299,RWANDA NGORORERO NYANGE GASEKE DUTWE,GASEKEDUTWE,NGORORERONYANGE
136,XEU250321345,GARUKA,,TUSHABE,GARUKA  TUSHABE,WEST,NGORORERO,NYANGE,GASEKE,DUTWE,,1971,51,SCHIPHRA TUYISENGE,3,LIVE IN A POLYGAMOUS UNION,2,F,,-2.052755305,29.60015299,RWANDA NGORORERO NYANGE GASEKE DUTWE,GASEKEDUTWE,NGORORERONYANGE
136,XIF934427768,SAMSON,,LEE,SAMSON  LEE,WEST,NGORORERO,NYANGE,GASEKE,DUTWE,7,1964,58,SCHIPHRA TUYISENGE,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,9,M,,-2.052755305,29.60015299,RWANDA NGORORERO NYANGE GASEKE DUTWE,GASEKEDUTWE,NGORORERONYANGE
136,XIF934427768,SAMSON,,LEE,SAMSON  LEE,WEST,RUBAVU,RUGERERO,GISA,GIHIRA,7,1964,58,SCHIPHRA TUYISENGE,1,MARRIED TO ONE WIFE/HUSBAND OFFICIALLY,9,M,,-1.691501938,29.30208035,RWANDA RUBAVU RUGERERO GISA GIHIRA,GISAGIHIRA,RUBAVURUGERERO
136,XKD608533636,SCHIPHRA,,TUYISENGE,SCHIPHRA  TUYISENGE,WEST,NGORORERO,NYANGE,GASEKE,DUTWE,,1924,99,SCHIPHRA TUYISENGE,3,LIVE IN A POLYGAMOUS UNION,3,F,,-2.052755305,29.60015299,RWANDA NGORORERO NYANGE GASEKE DUTWE,GASEKEDUTWE,NGORORERONYANGE
138,XNY428020149,SHAMIMA,,UWAMARIYA,SHAMIMA  UWAMARIYA,WEST,RUTSIRO,GIHANGO,MATABA,KAMUTAMBIRO,,1950,72,SHAMARIMA UWAMARIYA,4,DIVORCED,5,F,8251714761,-1.767979943,29.39563344,RWANDA RUTSIRO GIHANGO MATABA KAMUTAMBIRO,MATABAKAMUTAMBIRO,RUTSIROGIHANGO
138,XQU606573607,SEDHAR,,NDAYISABA,SEDHAR  NDAYISABA,WEST,RUTSIRO,GIHANGO,MATABA,KAMUTAMBIRO,11,1926,20,SHAMARIMA UWAMARIYA,,,5,M,8251714761,-1.767979943,29.39563344,RWANDA RUTSIRO GIHANGO MATABA KAMUTAMBIRO,MATABAKAMUTAMBIRO,RUTSIROGIHANGO
139,XRD076572896,QUEEM,,NSHIMIYIMANA,QUEEM  NSHIMIYIMANA,KIGALI,NYARUGENGE,MAGEREGERE,MATABA,MAGERAGERE,10,1992,30,AMOR MUGIRANEZA,2,MARRIED TO ONE WIFE/HUSBAND NOT OFFICIALLY,,F,2142433267,-2.023351325,30.02375044,RWANDA NYARUGENGE MAGEREGERE MATABA MAGERAGERE,MATABAMAGERAGERE,NYARUGENGEMAGEREGERE
139,XRJ632882445,LANDRE,,DIEUDONNE,LANDRE  DIEUDONNE,KIGALI,NYARUGENGE,MAGEREGERE,MATABA,MAGERAGERE,5,1952,58,AMOR MUGIRANEZA,5,SEPARATED,9,M,2142433267,-2.023351325,30.02375044,RWANDA NYARUGENGE MAGEREGERE MATABA MAGERAGERE,MATABAMAGERAGERE,NYARUGENGEMAGEREGERE
139,XRJ632882445,LANDRE,,DIEUDONNE,LANDRE  DIEUDONNE,KIGALI,NYARUGENGE,MAGEREGERE,MATABA,MAGERAGERE,5,1964,58,AMOR MUGIRANEZA,5,SEPARATED,9,M,2142433267,-2.023351325,30.02375044,RWANDA NYARUGENGE MAGEREGERE MATABA MAGERAGERE,MATABAMAGERAGERE,NYARUGENGEMAGEREGERE
